color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,X
Color,Randall Wallace,82,99,130,79,Connor Corum,399,91443253,3017
Color,Guy Ritchie,151,104,0,1000,Brad Pitt,26000,30093107,3018
Color,David Winters,3,89,49,84,Matt Marr,551,,3019
Color,Mary Lambert,98,103,52,426,Fred Gwynne,969,57469179,3020
Color,Akira Kurosawa,25,134,0,4,Tetsu Watanabe,15,48856,3021
Color,Jamie Thraves,35,100,2,388,Caroline Dhavernas,680,,3022
Color,Mabel Cheung,6,130,3,2,Ching Wan Lau,215,,3023
Color,Joe Dante,183,106,287,233,Harry Carey Jr.,767,148170000,3024
Color,George Lucas,282,125,0,504,Peter Cushing,11000,460935665,3025
Color,Dan Mazer,158,109,11,411,Zoey Deutch,22000,35537564,3026
Color,David Lean,89,200,767,382,Klaus Kinski,597,111722000,3027
Color,Stephen Daldry,101,114,335,14,Selton Mello,585,10230,3028
Color,Kenny Ortega,128,112,197,632,Matt Prokop,755,90556401,3029
Color,David O. Russell,410,116,737,141,Jack McGee,23000,93571803,3030
Color,Jeff Tremaine,104,92,79,218,Steve-O,608,72755517,3031
Color,Jonathan Lynn,54,120,36,633,Bruce McGill,886,52929168,3032
Color,R.J. Cutler,141,107,15,602,Mireille Enos,17000,50461335,3033
Color,Brian Trenchard-Smith,30,92,53,32,Damien Garvey,84,,3034
Color,David S. Ward,57,107,42,808,Tom Berenger,1000,49797148,3035
Color,Oliver Parker,56,100,32,621,Rupert Everett,785,,3036
Color,Joel Schumacher,216,81,541,328,John Enos III,991,46563158,3037
Color,Adam Shankman,80,101,163,488,Peter Coyote,683,41227069,3038
Color,Tim Robbins,77,122,0,191,Celia Weston,276,39025000,3039
Color,Roger Kumble,101,97,16,637,Sean Patrick Thomas,4000,38201895,3040
Color,Kevin Greutert,156,92,52,647,Shawnee Smith,723,27669413,3041
Color,Mel Brooks,48,92,0,842,Sid Caesar,1000,,3042
Color,Gina Prince-Bythewood,109,110,107,549,Alicia Keys,664,37766350,3043
Color,Rob Pritts,62,86,5,532,Vinessa Shaw,584,23978402,3044
Color,Brian De Palma,33,91,0,298,Gabrielle Carteris,636,21370057,3045
Color,Norman Jewison,20,145,278,279,Peter Boyle,13000,,3046
Color,Tobe Hooper,52,100,365,225,Bud Cort,425,4884663,3047
Color,John Crowley,351,111,34,54,Fiona Glascott,838,38317535,3048
Color,Stanley Kubrick,124,184,0,111,Steven Berkoff,385,,3049
Color,Brendan Malloy,37,89,2,651,Jason London,799,13903262,3050
Color,Reginald Hudlin,58,84,71,553,John Witherspoon,8000,13592872,3051
Color,Dustin Hoffman,175,98,0,123,Sheridan Smith,358,18381787,3052
Color,Gregory Poirier,75,95,5,443,Jake Busey,1000,13558739,3053
Color,Bill Paxton,161,100,0,303,Powers Boothe,11000,13103828,3054
Color,Simon Curtis,203,109,64,553,Frances Fisher,16000,33305037,3055
 Black and White,Bill Condon,188,118,386,812,Oliver Platt,14000,10214647,3056
Color,Sam Raimi,221,88,0,795,Bridget Fonda,901,11501093,3057
Color,Dewey Nicks,66,86,4,424,Gedde Watanabe,960,4814244,3058
Color,Lasse Hallström,80,118,529,472,Leonardo DiCaprio,40000,9170214,3059
Color,Philip Saville,25,125,10,109,Alan Van Sprang,866,4068087,3060
Color,Mike Leigh,169,125,608,579,Sally Hawkins,979,3753806,3061
Color,Daisy von Scherler Mayer,70,94,18,183,Dash Mihok,658,3034181,3062
Color,Mira Nair,15,113,300,787,Chazz Palminteri,1000,2832826,3063
Color,Ethan Coen,535,104,1000,272,Max Casella,3000,13214255,3064
Color,Tim Blake Nelson,92,95,596,697,Andrew Keegan,1000,16017403,3065
Color,William A. Graham,14,102,8,40,Wayne Pygram,14000,2807854,3066
Color,Martin Ritt,13,124,58,104,Anthony Zerbe,338,,3067
Color,John Turturro,87,105,0,776,Steve Buscemi,14000,540085,3068
Color,Agnieszka Holland,78,104,238,22,David Kennedy,60,352786,3069
Color,Tobe Hooper,223,120,365,723,Zelda Rubinstein,887,76600000,3070
Color,Rowan Joffe,136,111,17,405,Sean Harris,845,,3071
Color,David Hackl,160,95,43,357,Costas Mandylor,3000,56729973,3072
Color,Giuliano Montaldo,28,96,4,199,Gena Rowlands,917,,3073
Color,Lisa Azuelos,54,97,15,19,Lina Esco,142,,3074
Color,Ray Lawrence,75,118,10,48,Deborra-Lee Furness,172,399879,3075
Color,Karan Johar,20,193,160,860,John Abraham,8000,3275443,3076
Color,Oliver Parker,105,97,32,327,Rupert Everett,893,18535191,3077
Color,Ruairi Robinson,120,98,7,507,Olivia Williams,805,23838,3078
Color,Jaume Balagueró,108,103,57,132,Giancarlo Giannini,541,22160085,3079
Color,Stanley Kubrick,285,161,0,73,Gary Lockwood,273,56715371,3080
Color,Steven Spielberg,215,120,14000,548,Dee Wallace,861,434949459,3081
Color,Jon Kasdan,81,97,21,499,Elena Anaya,17000,11043445,3082
Color,Léa Pool,17,97,4,194,Marc Donato,882,,3083
Color,Floyd Mutrux,5,99,11,327,Kelli Williams,665,125169,3084
,,,,,,,,,3085
Color,Sajid Khan,10,144,0,119,Boman Irani,564,1165104,3086
Color,Christopher Cain,43,111,58,258,Taylor Handley,482,1066555,3087
Color,Dean Wright,43,145,0,280,Eduardo Verástegui,639,5669081,3088
Color,Eric Lartigau,94,106,7,24,Eric Elmosnino,68,,3089
Color,Gus Van Sant,161,126,835,893,Matt Damon,49000,138339411,3090
Color,Shintaro Shimosawa,38,106,29,571,Anthony Hopkins,14000,,3091
Color,Darren Lynn Bousman,210,121,163,482,Shawnee Smith,723,80150343,3092
Color,Ivan Reitman,52,117,425,901,Harold Ramis,13000,85300000,3093
Color,Peyton Reed,139,98,235,229,Lindsay Sloane,4000,68353550,3094
Color,James DeMonaco,165,109,65,393,Joseph Julian Soria,798,78845130,3095
Color,Robert Iscove,96,95,7,1000,Clea DuVall,23000,63319509,3096
Color,Lee Daniels,323,109,304,736,Gabourey Sidibe,939,47536959,3097
Color,Darren Lynn Bousman,190,96,163,448,Shawnee Smith,723,63270259,3098
Color,Geoffrey Sax,173,101,13,368,Keegan Connor Tracy,494,55865715,3099
Color,Tyler Perry,46,107,0,685,Cicely Tyson,1000,63231524,3100
Color,Martin Scorsese,59,119,17000,638,Bill Cobbs,10000,52293982,3101
 Black and White,Ken Annakin,53,178,19,196,Richard Beymer,726,,3102
Color,Stephen Herek,22,100,65,577,Shaun Weiss,633,50752337,3103
Color,Takashi Shimizu,203,98,70,634,Clea DuVall,4000,110175871,3104
Color,Dennis Dugan,77,92,221,491,Kevin Nealon,11000,38624000,3105
Color,Victor Salva,190,90,108,270,Patricia Belcher,1000,37470017,3106
Color,Stephen Herek,81,90,65,730,George Carlin,18000,40485039,3107
Color,Carol Reed,56,153,82,139,Ron Moody,695,16800000,3108
Color,John Madden,264,124,108,186,Penelope Wilton,1000,46377022,3109
Color,Chuck Sheetz,44,82,6,345,Andrew Lawrence,759,36696761,3110
Color,George Miller,117,107,750,60,Bruce Spence,794,36200000,3111
Color,Mark L. Lester,124,75,73,581,Vernon Wells,1000,,3112
Color,William Brent Bell,159,97,19,130,Rupert Evans,4000,35794166,3113
Color,John Erick Dowdle,273,80,66,816,Bokeem Woodbine,2000,33583175,3114
Color,Marcus Raboy,26,85,7,615,Mike Epps,723,32983713,3115
Color,Leigh Whannell,242,97,482,482,Hayley Kiyoko,852,52200504,3116
Color,Michael Schultz,55,109,78,619,Vanity,854,33000000,3117
Color,Guy Ritchie,151,104,0,1000,Brad Pitt,26000,30093107,3118
Color,Brett Leonard,48,140,32,120,Austin O'Brien,535,32101000,3119
Color,Peter Sollett,166,90,6,617,Alexis Dziena,904,31487293,3120
Color,Kevin Smith,206,130,0,769,Janeane Garofalo,13000,30651422,3121
Color,Bob Dolman,92,98,7,73,Eva Amurri Martino,931,30306281,3122
Color,Joe Dante,78,101,287,257,Al Leong,745,29500000,3123
Color,Rowdy Herrington,83,114,9,466,Kevin Tighe,623,30050028,3124
Color,Keenen Ivory Wayans,8,100,322,534,Salli Richardson-Whitfield,851,29392418,3125
Color,John Polson,86,85,21,782,Shiri Appleby,931,28563926,3126
Color,Greg Coolidge,85,103,27,534,Danny Woodburn,1000,28435406,3127
Color,Harry Elfont,76,100,4,678,Lauren Ambrose,982,25339117,3128
Color,Francis Ford Coppola,60,114,0,699,William Smith,10000,25600000,3129
Color,David Lowery,78,102,38,190,Oona Laurence,3000,,3130
Color,David Cronenberg,112,103,0,275,Herbert Lom,1000,,3131
Color,Ciarán Foy,189,97,11,220,James Ransone,1000,27736779,3132
Color,Salim Akil,82,116,70,706,Curtis Armstrong,1000,24397469,3133
Color,Jamie Blanks,120,96,9,448,Jessica Capshaw,690,20384136,3134
Color,Olatunde Osunsanmi,183,98,58,242,Will Patton,14000,25464480,3135
Color,Robert Altman,211,105,500,718,Virginia Madsen,11000,20338609,3136
 Black and White,Leon Ichaso,14,123,5,338,Clarence Williams III,556,18272447,3137
Color,Joseph Zito,54,107,17,53,Richard Lynch,371,,3138
Color,Malcolm D. Lee,55,112,92,826,Brandon T. Jackson,2000,17378977,3139
Color,Wes Anderson,179,93,0,766,Connie Nielsen,13000,17096053,3140
Color,Colin Strause,221,97,25,861,Donald Faison,929,21371425,3141
Color,John Madden,158,122,108,111,Celia Imrie,220,33071558,3142
Color,Patricia Rozema,73,101,22,558,Jane Krakowski,918,17655201,3143
Color,Mark Rosman,65,100,15,804,Chris Noth,1000,16247775,3144
Color,Spike Lee,23,129,0,203,Nicholas Turturro,18000,16153600,3145
Color,Steve Oedekerk,63,81,176,39,Simon Rhee,176,16033556,3146
Color,Ron Underwood,132,96,31,536,Ariana Richards,651,16667084,3147
Color,Rob Schmidt,191,84,36,648,Lindy Booth,2000,15417771,3148
Color,Walter Hill,52,100,394,695,David Carradine,2000,,3149
Color,James Foley,91,110,164,45,Paul Ben-Victor,258,15156200,3150
Color,Jeff Nichols,368,130,337,820,Tye Sheridan,11000,21589307,3151
Color,Robert Ben Garant,89,84,134,307,Thomas Lennon,655,20339754,3152
Color,Morgan Spurlock,83,106,293,547,Zayn Malik,773,28873374,3153
Color,Neal Brennan,83,89,23,503,Noureen DeWulf,839,15102127,3154
Color,Tuck Tucker,33,76,14,636,Vincent Schiavelli,1000,13684949,3155
Color,Simon Curtis,386,99,64,918,Toby Jones,13000,14597405,3156
Color,Richard Shepard,191,96,47,442,Philip Baker Hall,3000,12570442,3157
Color,Theodore Witcher,16,104,28,582,Nia Long,962,12514138,3158
Color,Joel Edgerton,297,108,0,458,Allison Tolman,1000,43771291,3159
Color,Jim Hanon,47,108,2,30,Chad Allen,772,11703287,3160
Color,Tommy O'Haver,63,87,13,869,Kirsten Dunst,15000,11560259,3161
Color,Mike Judge,144,89,406,759,Stephen Root,989,10824921,3162
Color,Michael Patrick Jann,77,97,31,551,Kirstie Alley,4000,10561238,3163
Color,Tim Burton,325,106,13000,309,Danny Huston,11000,14479776,3164
Color,Peter Berg,100,100,532,711,Daniel Stern,4000,9801782,3165
Color,Joe Nussbaum,52,89,18,2000,Alexa PenaVega,7000,8070311,3166
Color,Brian De Palma,98,114,0,298,Dennis Franz,537,,3167
Color,Jorma Taccone,163,95,434,472,Will Forte,1000,8460995,3168
Color,Stephen Frears,137,97,350,250,Benedict Wong,460,8111360,3169
Color,Elizabeth Banks,180,94,0,3000,Kate Winslet,20000,8828771,3170
Color,Florian Henckel von Donnersmarck,321,103,207,3000,Angelina Jolie Pitt,40000,67631157,3171
Color,Jeff Lowell,100,95,4,655,William Morgan Sheppard,939,7563670,3172
 Black and White,Lorene Scafaria,265,101,63,172,Mark Moses,7000,6619173,3173
Color,Miguel Arteta,212,87,44,727,Stephen Root,1000,6857503,3174
,,,,,,,,,3175
 Black and White,Tony Kaye,162,101,194,602,Beverly D'Angelo,1000,6712241,3176
Color,Marcus Dunstan,147,82,87,444,Johanna Braddy,1000,6842058,3177
Color,Timothy Björklund,33,74,0,719,Kelsey Grammer,886,6491350,3178
Color,François Girard,94,130,63,2,Clotilde Mollet,24,9473382,3179
Color,David Lynch,143,112,0,201,Richard Farnsworth,874,6197866,3180
Color,Scott Kalvert,38,96,9,934,James Franco,12000,6044618,3181
Color,Jason Bateman,126,89,0,322,Philip Baker Hall,628,7764027,3182
Color,David Schwimmer,168,100,0,231,Iddo Goldberg,427,5998971,3183
Color,Allan Arkush,19,78,13,378,Randy Quaid,753,,3184
Color,Mike Binder,91,121,57,664,Gillian Jacobs,1000,21569041,3185
Color,Eric Bross,46,85,49,401,Tamala Jones,719,4356743,3186
Color,Werner Herzog,198,120,0,294,Toby Huss,23000,5484375,3187
Color,Dan Fogelman,139,106,102,970,Jennifer Garner,14000,5348317,3188
Color,Jay Duplass,182,83,157,581,Evan Ross,2000,4244155,3189
Color,Luca Guadagnino,181,120,64,72,Waris Ahluwalia,144,5004648,3190
Color,John Putch,23,111,60,699,Diedrich Bader,823,3333823,3191
Color,Peter Medak,30,100,34,541,Michael Wincott,10000,3275585,3192
Color,Steven Soderbergh,111,89,0,132,Lesley Ann Warren,402,3193102,3193
Color,Paul Haggis,287,115,549,911,Loretta Devine,3000,54557348,3194
Color,Terence Davies,96,135,25,553,Anthony LaPaglia,902,3041803,3195
Color,Harley Cokeliss,27,92,4,311,Tracey Walter,754,3060858,3196
Color,Victor Salva,44,120,108,400,Tim DeKay,634,1055654,3197
Color,Tom Brady,49,97,105,269,Kevin Nealon,982,2331318,3198
Color,Spike Lee,57,135,0,851,Michael Rapaport,1000,2185266,3199
Color,Jason Zada,185,93,4,4,Stephanie Vogt,533,26583369,3200
Color,Franklin J. Schaffner,2,118,76,249,William Hootkins,902,800000,3201
Color,Noah Baumbach,270,97,387,64,Maria Dizzia,6000,7574066,3202
Color,Chris Weitz,94,98,129,221,Eddie 'Piolin' Sotelo,749,1754319,3203
Color,David Cronenberg,157,98,0,258,John Neville,530,1641788,3204
Color,Eric Blakeney,49,101,3,826,Oliver Platt,14000,1631839,3205
Color,Douglas McGrath,80,132,41,1000,Anne Hathaway,16000,1309849,3206
Color,Ariel Vromen,221,106,34,683,James Franco,11000,1939441,3207
,,,,,,,,,3208
Color,Rakesh Roshan,20,168,53,45,Rekha,307,,3209
Color,John Waters,90,87,0,503,Melanie Griffith,975,1276984,3210
Color,William Friedkin,376,98,607,251,Scott A. Martin,11000,1987762,3211
Color,Derrick Borte,144,96,17,688,Gary Cole,2000,1474508,3212
Color,Richard Kwietniowski,82,104,23,232,Minnie Driver,22000,1011054,3213
Color,Bob Odenkirk,51,93,0,622,Lee Majors,966,900926,3214
Color,Kar-Wai Wong,192,95,0,20,Norah Jones,20000,866778,3215
Color,John Turturro,36,119,0,54,Ben Gazzara,816,836641,3216
Color,Guy Ritchie,71,89,0,119,Jeanne Tripplehorn,990,598645,3217
Color,Joshua Seftel,79,107,0,91,Sergej Trifunovic,603,578527,3218
 Black and White,Stephen Chow,246,85,0,51,Karen Mok,478,488872,3219
Color,Vincent Gallo,115,93,787,0,Cheryl Tiegs,787,365734,3220
Color,Claude Chabrol,34,101,324,28,François Cluzet,678,231417,3221
Color,Jon Stewart,129,103,593,241,Claire Foy,374,3093491,3222
Color,Bigas Luna,22,101,163,34,Aitana Sánchez-Gijón,837,244465,3223
Color,Ralph Fiennes,196,123,0,131,Ashraf Barhom,18000,756452,3224
Color,Dan Harris,73,111,24,83,Ryan Donowho,374,228524,3225
Color,Mel Smith,43,86,302,428,Danny Dyer,893,226792,3226
Color,Bobcat Goldthwait,129,99,800,334,Daryl Sabara,49000,221210,3227
Color,Christopher Smith,200,90,76,345,Toby Stephens,798,136432,3228
Color,Stuart Gordon,79,82,216,885,Dulé Hill,1000,131617,3229
Color,Jake Scott,112,110,26,146,Ally Sheedy,17000,152857,3230
Color,Alan Metter,17,83,3,421,Michael Winslow,16000,126247,3231
Color,Jeb Stuart,20,128,11,553,Nate Parker,665,82739,3232
Color,Rafa Lara,12,125,21,36,Andrés Montiel,78,169379,3233
Color,Michael Radford,59,97,53,499,Jared Gilman,962,,3234
Color,Arthur Hiller,29,86,71,385,Harvey Weinstein,795,15447,3235
Color,Michael Meredith,23,91,7,875,Justin Timberlake,12000,19348,3236
Color,Julio DePietro,22,90,0,617,Scott Porter,806,100503,3237
Color,Katherine Dieckmann,43,90,8,495,Minnie Driver,1000,92900,3238
Color,William Dear,16,94,50,422,Corbin Bleu,835,140987,3239
Color,Kim Farrant,84,112,93,51,Reef Ireland,147,,3240
Color,Marcus Raboy,4,85,7,240,Tamala Jones,706,,3241
Color,Scott Marshall,20,93,7,611,Drew Waters,906,5561,3242
Color,Álex de la Iglesia,71,104,275,102,Leonor Watling,439,3607,3243
Color,Andrew Traucki,102,94,10,72,Gyton Grantley,122,,3244
Color,Michael Clancy,27,85,0,742,Rip Torn,11000,70527,3245
Color,Patrick Lussier,62,99,71,126,Craig Fairbrass,298,,3246
Color,Robert Adetuyi,5,91,8,111,Mishael Morgan,485,,3247
Color,Kari Skogland,76,117,13,415,Kevin Zegers,5000,,3248
Color,Taedong Park,8,85,0,196,Tom Arnold,1000,,3249
Color,Paul Schrader,75,106,261,520,Ayelet Zurer,30000,,3250
Color,Benedikt Erlingsson,66,81,4,5,Charlotte Bøving,63,11835,3251
Color,Gurinder Chadha,31,100,98,95,Mark Addy,1000,,3252
Color,Jason Connery,32,90,110,711,Henry Rollins,1000,,3253
Color,Vic Sarin,17,116,24,46,Jesse Moss,183,,3254
Color,Jim Issa,4,84,5,482,Luke Perry,670,,3255
Color,Jee-woon Kim,152,135,419,7,Woo-sung Jung,398,128486,3256
Color,Douglas Aarniokoski,129,84,36,899,Katrina Bowden,1000,,3257
Color,William Phillips,15,89,3,499,Callum Rennie,764,,3258
Color,Greg Mottola,248,107,99,452,Martin Starr,17000,16025394,3259
Color,Andy Garcia,52,144,0,195,Victor Rivers,786,2483955,3260
Color,Steve Carr,55,98,41,525,Mike Epps,723,57176582,3261
Color,Sarik Andreasyan,30,94,9,262,Jordana Brewster,4000,,3262
Color,Lewis Gilbert,130,117,43,244,Burt Kwouk,742,43100000,3263
Color,Julian Gilbey,29,102,7,1000,Alfie Allen,31000,,3264
Color,Michael Haneke,447,127,0,319,Emmanuelle Riva,678,225377,3265
Color,Gary Sherman,66,98,17,770,Heather O'Rourke,1000,14114488,3266
Color,Valeri Milev,18,88,6,200,Roger Cross,557,,3267
Color,Stanley Kramer,61,197,176,760,Sid Caesar,924,46300000,3268
Color,Pedro Almodóvar,232,121,0,82,Lola Dueñas,148,12899702,3269
Color,Gerald Potterton,62,90,0,123,Joe Flaherty,187,,3270
Color,Jared Hess,106,89,100,327,Michael Angarano,33000,113155,3271
Color,Richard Loncraine,56,104,12,1000,Jim Broadbent,21000,2600000,3272
,David Hackl,48,94,43,129,Michaela McManus,826,,3273
Color,Anurag Basu,41,90,116,303,Steven Michael Quezada,594,1602466,3274
Color,Lars von Trier,439,130,3000,844,Kirsten Dunst,10000,3029870,3275
Color,Kriv Stenders,54,92,25,110,Keisha Castle-Hughes,509,,3276
Color,Yash Chopra,50,176,147,1000,Katrina Kaif,8000,3047539,3277
Color,Ridley Scott,392,116,0,513,Yaphet Kotto,1000,78900000,3278
Color,Tobe Hooper,277,88,365,177,Edwin Neal,383,30859000,3279
Color,Floria Sigismondi,259,106,50,741,Scout Taylor-Compton,17000,3571735,3280
Color,Norman Jewison,66,181,278,51,Paul Michael Glaser,402,50000000,3281
Color,Terence Young,129,130,92,177,Earl Cameron,244,63600000,3282
Color,Joseph Kahn,115,93,33,123,Shanley Caswell,14000,,3283
Color,Ferzan Ozpetek,81,110,798,16,Alessandro Preziosi,580,,3284
Color,F. Gary Gray,29,123,473,685,Jada Pinkett Smith,890,36049108,3285
Color,Malcolm D. Lee,32,120,92,862,Sanaa Lathan,1000,34074895,3286
Color,Tom Holland,142,87,85,118,Alex Vincent,311,33244684,3287
Color,Michael Moore,263,123,909,184,Tucker Albrizzi,909,24530513,3288
Color,James DeMonaco,285,103,65,908,Zach Gilford,2000,71519230,3289
Color,Kris Isacsson,64,91,0,407,Lauren German,3000,20035310,3290
Color,Danny Leiner,150,88,8,587,Fred Willard,982,18225165,3291
Color,Rod Lurie,136,126,37,883,Gary Oldman,12000,17804273,3292
Color,Ben Younger,132,120,46,701,Nia Long,14000,16938179,3293
Color,John Landis,71,116,644,199,Denholm Elliott,392,90400000,3294
Color,Glen Morgan,186,94,17,179,Crystal Lowe,607,16235293,3295
Color,Daniel Taplitz,39,85,2,127,Tate Taylor,911,11827301,3296
Color,Kenneth Branagh,46,137,0,130,Derek Jacobi,591,10161099,3297
Color,Tamara Jenkins,201,114,84,338,David Zayas,22000,6610326,3298
Color,Linda Mendoza,32,76,17,571,Freddy Rodríguez,591,6126237,3299
Color,Christopher McQuarrie,117,119,188,35,Nicky Katt,187,6047856,3300
Color,Burr Steers,136,99,23,471,Rory Culkin,1000,4681503,3301
Color,Hart Bochner,15,79,157,219,Matt Ross,4000,4350774,3302
Color,Michael O. Sajbel,46,114,6,633,Drew Fuller,970,3420871,3303
,,,,,,,,,3304
Color,Stewart Raffill,41,91,12,297,John Carradine,1000,,3305
Color,Davis Guggenheim,65,95,49,261,John Doman,702,2955039,3306
Color,Bart Freundlich,100,103,38,316,Garry Shandling,745,1530535,3307
Color,Andrew Fleming,129,92,26,611,Amy Poehler,1000,4881867,3308
Color,Todd Haynes,103,124,162,277,Eddie Izzard,23000,1043487,3309
Color,Hong-jin Na,77,156,43,0,Jun Kunimura,45,770629,3310
Color,Kevin Tancharoen,67,84,64,748,Heather Morris,2000,11860839,3311
Color,Chatrichalerm Yukol,31,300,6,6,Chatchai Plengpanich,7,454255,3312
Color,Dario Argento,76,120,930,433,Adrienne Barbeau,982,349618,3313
Color,Eric Lavaine,17,98,0,5,Julie Engelbrecht,186,,3314
Color,Mike Leigh,81,121,608,25,Ruth Sheen,149,112935,3315
Color,Marc Forby,26,97,3,204,Will Patton,679,883887,3316
Color,Peter Cattaneo,24,86,11,18,Vince Colosimo,185,13751,3317
Color,Scott Mann,44,93,8,558,Joshua Mikel,22000,,3318
Color,Ole Christian Madsen,80,45,28,104,Thure Lindhardt,573,145109,3319
Color,Meiert Avis,41,97,0,230,Kip Pardue,922,1046166,3320
Color,Julian Jarrold,91,102,11,35,Warren Clarke,10000,,3321
Color,André Téchiné,66,105,25,98,Ronit Elkabetz,963,2874,3322
Color,Emily Young,19,103,6,664,Erika Christensen,4000,,3323
Color,Peter Faiman,35,93,4,93,Linda Kozlowski,442,174635000,3324
Color,Martyn Pick,19,76,4,151,Steven Waddington,722,,3325
